query_id,channel,rank,md_word_count,md_sentence_count,md_avg_sentence_length,md_num_bullets,md_num_sections,style_descriptor_count,style_descriptors_unique,persuasion_word_count,md_sentiment_polarity,md_category_path,md_top_category
Find_10_aesthetic_quote_tote_bags_on_Etsy,GEO,3,2377,88,27.011363636363637,73,24,1,1,4,0.170768674755901,,
Find_10_aesthetic_quote_tote_bags_on_Etsy,GEO,4,3350,205,16.341463414634145,93,25,0,0,9,0.0703427758558763,,
Find_10_aesthetic_quote_tote_bags_on_Etsy,GEO,5,3952,183,21.595628415300546,79,30,2,2,12,0.14934177564859377,,
Find_10_aesthetic_quote_tote_bags_on_Etsy,GEO,6,3832,75,51.093333333333334,87,11,1,1,29,0.19569357963193573,,
Find_10_aesthetic_quote_tote_bags_on_Etsy,GEO,7,3933,209,18.818181818181817,82,22,3,3,14,0.1392862919998151,,
Find_10_aesthetic_quote_tote_bags_on_Etsy,GEO,8,2692,93,28.946236559139784,80,21,0,0,6,0.13006171044145734,,
Find_10_aesthetic_quote_tote_bags_on_Etsy,GEO,9,2999,145,20.682758620689654,76,26,1,1,4,0.12094245116135977,,
Find_10_aesthetic_quote_tote_bags_on_Etsy,GEO,10,2423,97,24.97938144329897,64,26,1,1,5,0.1321732954545455,,
Show_10_large_canvas_tote_bags_from_Etsy,GEO,1,3215,119,27.016806722689076,87,26,0,0,9,0.0506574410931089,,
Show_10_large_canvas_tote_bags_from_Etsy,GEO,2,2703,110,24.572727272727274,73,31,0,0,11,0.2107459415584415,,
Show_10_large_canvas_tote_bags_from_Etsy,GEO,3,3580,167,21.437125748502993,83,32,1,1,8,0.10661807252153778,,
Show_10_large_canvas_tote_bags_from_Etsy,GEO,4,3604,162,22.246913580246915,86,31,0,0,10,0.10722457840926493,,
Show_10_large_canvas_tote_bags_from_Etsy,GEO,5,2661,128,20.7890625,84,26,1,1,7,0.13036110714682136,,
Show_10_large_canvas_tote_bags_from_Etsy,GEO,6,4715,271,17.39852398523985,101,27,1,1,17,0.15405750388795594,,
Show_10_large_canvas_tote_bags_from_Etsy,GEO,7,3944,211,18.691943127962084,95,27,3,3,7,0.14915999892780069,,
Show_10_large_canvas_tote_bags_from_Etsy,GEO,8,4022,215,18.706976744186047,97,25,1,1,11,0.08267765974967062,,
Show_10_large_canvas_tote_bags_from_Etsy,GEO,9,4298,237,18.135021097046412,91,27,0,0,13,0.13578244739920653,,
Show_10_large_canvas_tote_bags_from_Etsy,GEO,10,3733,140,26.664285714285715,98,30,0,0,13,0.1935535744857777,,
List_10_handmade_crochet_tote_bags_under__30_on_Et,GEO,1,2967,158,18.77848101265823,91,29,1,1,11,0.2238594108144704,,
List_10_handmade_crochet_tote_bags_under__30_on_Et,GEO,2,3451,169,20.420118343195266,94,34,1,1,15,0.13365381787596453,,
List_10_handmade_crochet_tote_bags_under__30_on_Et,GEO,3,3277,81,40.45679012345679,87,11,1,1,14,0.13586083445458444,,
List_10_handmade_crochet_tote_bags_under__30_on_Et,GEO,4,2794,118,23.677966101694917,87,24,0,0,3,0.05693814457601226,,
List_10_handmade_crochet_tote_bags_under__30_on_Et,GEO,5,2006,77,26.051948051948052,61,25,0,0,4,0.14125165892501665,,
List_10_handmade_crochet_tote_bags_under__30_on_Et,GEO,6,3448,140,24.62857142857143,84,30,0,0,13,0.18121319833405136,,
List_10_handmade_crochet_tote_bags_under__30_on_Et,GEO,7,2778,127,21.874015748031496,89,25,0,0,3,0.23738181041566453,,
List_10_handmade_crochet_tote_bags_under__30_on_Et,GEO,8,2612,113,23.115044247787612,67,25,0,0,3,0.1398868145743145,,
List_10_handmade_crochet_tote_bags_under__30_on_Et,GEO,9,2874,172,16.709302325581394,91,24,0,0,4,0.11844180566443217,,
List_10_handmade_crochet_tote_bags_under__30_on_Et,GEO,10,2965,149,19.899328859060404,76,27,0,0,8,0.15537877772633865,,
Find_10_custom_printed_tote_bags_from_Etsy,GEO,1,3697,213,17.356807511737088,85,20,0,0,8,0.18764641785972835,,
Find_10_custom_printed_tote_bags_from_Etsy,GEO,2,5466,237,23.063291139240505,91,29,1,1,39,0.13494418431053198,,
Find_10_custom_printed_tote_bags_from_Etsy,GEO,3,4601,252,18.25793650793651,98,28,0,0,26,0.15951278170790364,,
Find_10_custom_printed_tote_bags_from_Etsy,GEO,4,2989,142,21.049295774647888,82,25,1,1,7,0.20452394275547683,,
Find_10_custom_printed_tote_bags_from_Etsy,GEO,5,7505,361,20.789473684210527,101,35,2,2,33,0.1914533969919198,,
Find_10_custom_printed_tote_bags_from_Etsy,GEO,6,2591,108,23.99074074074074,66,28,0,0,8,0.2616729749751139,,
Find_10_custom_printed_tote_bags_from_Etsy,GEO,7,3243,131,24.755725190839694,96,24,0,0,5,0.14889719984656694,,
Find_10_custom_printed_tote_bags_from_Etsy,GEO,8,4349,214,20.322429906542055,105,29,2,2,6,0.2912594629027037,,
Find_10_custom_printed_tote_bags_from_Etsy,GEO,9,4380,214,20.46728971962617,102,29,1,1,8,0.21204155176575099,,
Find_10_custom_printed_tote_bags_from_Etsy,GEO,10,4246,259,16.393822393822393,87,31,0,0,11,0.17247003223226046,,
Find_10_soy_wax_scented_candles_under__30_on_Etsy,GEO,1,2781,158,17.60126582278481,97,23,1,1,5,0.1988710866428257,,
Find_10_soy_wax_scented_candles_under__30_on_Etsy,GEO,2,9288,384,24.1875,140,30,0,0,64,0.3831046391288686,,
Find_10_soy_wax_scented_candles_under__30_on_Etsy,GEO,3,3909,183,21.360655737704917,87,34,1,1,3,0.11991233336769055,,
Find_10_soy_wax_scented_candles_under__30_on_Etsy,GEO,4,4390,205,21.414634146341463,88,34,1,1,6,0.19304033236036516,,
Find_10_soy_wax_scented_candles_under__30_on_Etsy,GEO,5,3638,85,42.8,90,11,0,0,20,0.2040013472921634,,
Find_10_soy_wax_scented_candles_under__30_on_Etsy,GEO,6,3232,151,21.403973509933774,72,33,0,0,6,0.14568261103975383,,
Find_10_soy_wax_scented_candles_under__30_on_Etsy,GEO,7,2864,138,20.753623188405797,75,24,1,1,8,0.17650756430518333,,
Find_10_soy_wax_scented_candles_under__30_on_Etsy,GEO,8,5371,260,20.657692307692308,96,30,0,0,9,0.25728061535891333,,
Find_10_soy_wax_scented_candles_under__30_on_Etsy,GEO,9,2206,92,23.97826086956522,76,23,0,0,3,0.17561222692036646,,
Find_10_soy_wax_scented_candles_under__30_on_Etsy,GEO,10,2331,111,21.0,86,20,1,1,4,0.16690052518540893,,
Show_10_handmade_candle_gift_sets_from_Etsy,GEO,1,2764,97,28.49484536082474,70,25,1,1,2,0.12742726905862492,,
Show_10_handmade_candle_gift_sets_from_Etsy,GEO,2,4085,205,19.926829268292682,96,30,0,0,20,0.1599587565212565,,
Show_10_handmade_candle_gift_sets_from_Etsy,GEO,3,4052,93,43.56989247311828,90,12,2,2,18,0.1824897368805597,,
Show_10_handmade_candle_gift_sets_from_Etsy,GEO,4,4584,242,18.94214876033058,90,26,2,2,17,0.20466572136711028,,
Show_10_handmade_candle_gift_sets_from_Etsy,GEO,5,3985,161,24.751552795031056,95,31,0,0,12,0.21591277282757096,,
Show_10_handmade_candle_gift_sets_from_Etsy,GEO,6,4410,234,18.846153846153847,97,27,1,1,7,0.2114237568825936,,
Show_10_handmade_candle_gift_sets_from_Etsy,GEO,7,4504,257,17.525291828793776,116,30,3,3,15,0.10495588657741424,,
Show_10_handmade_candle_gift_sets_from_Etsy,GEO,8,3925,79,49.68354430379747,90,11,1,1,21,0.22824848287177046,,
Show_10_handmade_candle_gift_sets_from_Etsy,GEO,9,3767,187,20.144385026737968,87,29,0,0,12,0.1691543770196939,,
Show_10_handmade_candle_gift_sets_from_Etsy,GEO,10,3481,166,20.96987951807229,88,24,0,0,6,0.16493648397057487,,
List_10_minimalist_jar_candles_from_Etsy,GEO,1,4930,201,24.5273631840796,120,29,2,2,22,0.22525806542191076,,
List_10_minimalist_jar_candles_from_Etsy,GEO,2,3217,156,20.621794871794872,91,24,3,3,4,0.09297259723149044,,
List_10_minimalist_jar_candles_from_Etsy,GEO,3,3331,164,20.3109756097561,97,23,2,2,6,0.15347219428801281,,
List_10_minimalist_jar_candles_from_Etsy,GEO,4,3304,172,19.209302325581394,91,20,2,2,5,0.09089923397544211,,
List_10_minimalist_jar_candles_from_Etsy,GEO,5,4593,270,17.011111111111113,99,27,2,2,10,0.13800153098933582,,
List_10_minimalist_jar_candles_from_Etsy,GEO,6,4315,87,49.59770114942529,90,12,1,1,22,0.20112570703667393,,
List_10_minimalist_jar_candles_from_Etsy,GEO,7,4591,223,20.58744394618834,79,26,2,2,3,0.1839356339126558,,
List_10_minimalist_jar_candles_from_Etsy,GEO,8,3916,82,47.75609756097561,90,11,0,0,22,0.22622946603459906,,
List_10_minimalist_jar_candles_from_Etsy,GEO,9,4330,224,19.330357142857142,99,27,0,0,3,0.19262044604715958,,
List_10_minimalist_jar_candles_from_Etsy,GEO,10,3616,185,19.545945945945945,90,28,0,0,5,0.15932719551048202,,
Find_10_aromatherapy_candles_under__25_on_Etsy,GEO,1,3877,197,19.68020304568528,88,25,0,0,5,0.2787999141662935,,
Find_10_aromatherapy_candles_under__25_on_Etsy,GEO,2,4584,269,17.04089219330855,107,24,1,1,11,0.12604820232349612,,
Find_10_aromatherapy_candles_under__25_on_Etsy,GEO,3,2964,146,20.301369863013697,74,25,1,1,6,0.14572000618429184,,
Find_10_aromatherapy_candles_under__25_on_Etsy,GEO,4,4263,189,22.555555555555557,79,30,2,2,18,0.22033598791736808,,
Find_10_aromatherapy_candles_under__25_on_Etsy,GEO,5,3053,150,20.35333333333333,73,26,1,1,7,0.1354122661674745,,
Find_10_aromatherapy_candles_under__25_on_Etsy,GEO,6,2352,87,27.03448275862069,75,26,0,0,8,0.20097763798701293,,
Find_10_aromatherapy_candles_under__25_on_Etsy,GEO,7,4057,135,30.05185185185185,78,34,2,2,21,0.2064264174336991,,
Find_10_aromatherapy_candles_under__25_on_Etsy,GEO,8,2954,122,24.21311475409836,73,24,0,0,4,0.13333115639150123,,
Find_10_aromatherapy_candles_under__25_on_Etsy,GEO,9,6472,395,16.384810126582277,135,28,0,0,8,0.1638381675818916,,
Find_10_aromatherapy_candles_under__25_on_Etsy,GEO,10,4164,196,21.244897959183675,100,21,2,2,8,0.1774493586531368,,
Show_10_personalized_candles_with_messages_from_Et,GEO,1,3358,176,19.079545454545453,107,24,0,0,11,0.15495654329688066,,
Show_10_personalized_candles_with_messages_from_Et,GEO,2,3292,178,18.49438202247191,90,24,0,0,6,0.1027767402214305,,
Show_10_personalized_candles_with_messages_from_Et,GEO,3,4155,181,22.955801104972377,79,31,2,2,16,0.23090428090428086,,
Show_10_personalized_candles_with_messages_from_Et,GEO,4,3817,207,18.43961352657005,95,21,0,0,10,0.17092044726573868,,
Show_10_personalized_candles_with_messages_from_Et,GEO,5,5324,296,17.986486486486488,116,32,0,0,11,0.1817490420796277,,
Show_10_personalized_candles_with_messages_from_Et,GEO,6,3664,178,20.584269662921347,97,28,1,1,15,0.20274817936048004,,
Show_10_personalized_candles_with_messages_from_Et,GEO,7,3368,141,23.886524822695037,86,26,0,0,8,0.25436851993492615,,
Show_10_personalized_candles_with_messages_from_Et,GEO,8,3605,170,21.205882352941178,86,28,1,1,4,0.23274032026087935,,
Show_10_personalized_candles_with_messages_from_Et,GEO,9,4169,174,23.95977011494253,105,27,2,2,29,0.21116323562917977,,
Show_10_personalized_candles_with_messages_from_Et,GEO,10,3542,141,25.120567375886523,84,28,2,2,11,0.18843853404737013,,
List_10_beeswax_candles_under__30_from_Etsy,GEO,1,6001,268,22.39179104477612,95,22,0,0,7,0.24952351419427302,,
List_10_beeswax_candles_under__30_from_Etsy,GEO,2,3642,84,43.357142857142854,89,11,2,2,6,0.15198766437463243,,
List_10_beeswax_candles_under__30_from_Etsy,GEO,3,3934,237,16.59915611814346,100,20,1,1,12,0.10440776269185362,,
List_10_beeswax_candles_under__30_from_Etsy,GEO,4,8534,417,20.465227817745802,166,23,0,0,13,0.22691214761440398,,
List_10_beeswax_candles_under__30_from_Etsy,GEO,5,2378,90,26.42222222222222,72,25,1,1,4,0.17166165624498958,,
List_10_beeswax_candles_under__30_from_Etsy,GEO,6,3004,137,21.927007299270073,70,27,1,1,6,0.2214944642942092,,
List_10_beeswax_candles_under__30_from_Etsy,GEO,7,4857,273,17.791208791208792,100,26,2,2,14,0.1864821771592604,,
List_10_beeswax_candles_under__30_from_Etsy,GEO,8,2946,129,22.837209302325583,94,25,0,0,5,0.16336045262838073,,
List_10_beeswax_candles_under__30_from_Etsy,GEO,9,2977,130,22.9,67,29,1,1,5,0.21788060052257383,,
List_10_beeswax_candles_under__30_from_Etsy,GEO,10,4376,237,18.464135021097047,110,27,2,2,5,0.19691736375616578,,
Find_10_Valentine_s_Day_gift_candles_on_Etsy,GEO,1,3617,225,16.075555555555557,94,27,1,1,13,0.13300037139981788,,
Find_10_Valentine_s_Day_gift_candles_on_Etsy,GEO,2,3046,140,21.757142857142856,85,21,2,2,11,0.13777526143266874,,
Find_10_Valentine_s_Day_gift_candles_on_Etsy,GEO,3,4160,192,21.666666666666668,85,25,1,1,6,0.1568529976312995,,
Find_10_Valentine_s_Day_gift_candles_on_Etsy,GEO,4,3635,146,24.897260273972602,98,25,2,2,7,0.39299106552108753,,
Find_10_Valentine_s_Day_gift_candles_on_Etsy,GEO,5,4442,243,18.279835390946502,100,25,0,0,10,0.1912255905237439,,
Find_10_Valentine_s_Day_gift_candles_on_Etsy,GEO,6,3113,154,20.214285714285715,82,26,2,2,6,0.1058590106804392,,
Find_10_Valentine_s_Day_gift_candles_on_Etsy,GEO,7,3461,116,29.836206896551722,87,26,1,1,13,0.2965106447573744,,
Find_10_Valentine_s_Day_gift_candles_on_Etsy,GEO,8,3619,78,46.3974358974359,89,11,2,2,15,0.19387870976652347,,
Find_10_Valentine_s_Day_gift_candles_on_Etsy,GEO,9,3289,130,25.3,85,29,1,1,6,0.25505629808741676,,
Find_10_Valentine_s_Day_gift_candles_on_Etsy,GEO,10,2192,96,22.833333333333332,70,25,0,0,4,0.16933918854033286,,
Show_10_lavender-scented_candles_from_Etsy,GEO,1,4789,276,17.35144927536232,94,31,3,3,2,0.125933058517398,,
Show_10_lavender-scented_candles_from_Etsy,GEO,2,3546,84,42.214285714285715,90,11,1,1,10,0.25397219188261805,,
Show_10_lavender-scented_candles_from_Etsy,GEO,3,5283,287,18.407665505226483,99,27,2,2,9,0.20908545645072818,,
Show_10_lavender-scented_candles_from_Etsy,GEO,4,3157,135,23.385185185185186,71,29,0,0,7,0.15266521833918487,,
Show_10_lavender-scented_candles_from_Etsy,GEO,5,3002,155,19.36774193548387,73,25,0,0,4,0.2302460859841867,,
Show_10_lavender-scented_candles_from_Etsy,GEO,6,4322,212,20.38679245283019,98,29,1,1,12,0.16789676783027843,,
Show_10_lavender-scented_candles_from_Etsy,GEO,7,2429,119,20.41176470588235,81,20,0,0,3,0.14111052819132083,,
Show_10_lavender-scented_candles_from_Etsy,GEO,8,2581,108,23.89814814814815,73,25,0,0,6,0.17554147921794974,,
Show_10_lavender-scented_candles_from_Etsy,GEO,9,2803,129,21.728682170542637,89,27,0,0,8,0.18170324717600106,,
Show_10_lavender-scented_candles_from_Etsy,GEO,10,4777,262,18.232824427480917,85,26,1,1,12,0.17940022798441155,,
List_10_handmade_pillar_candles_under__35_on_Etsy,GEO,1,5404,304,17.776315789473685,113,31,1,1,8,0.15619330574890292,,
List_10_handmade_pillar_candles_under__35_on_Etsy,GEO,2,4403,216,20.38425925925926,91,36,1,1,9,0.18389831389831396,,
List_10_handmade_pillar_candles_under__35_on_Etsy,GEO,3,3058,163,18.76073619631902,89,21,1,1,7,0.09983680416499793,,
List_10_handmade_pillar_candles_under__35_on_Etsy,GEO,4,4630,250,18.52,118,25,4,4,16,0.17611384939057378,,
List_10_handmade_pillar_candles_under__35_on_Etsy,GEO,5,2962,124,23.887096774193548,77,28,1,1,5,0.16487128942486082,,
List_10_handmade_pillar_candles_under__35_on_Etsy,GEO,6,3274,143,22.895104895104897,92,28,0,0,8,0.16602952222815237,,
List_10_handmade_pillar_candles_under__35_on_Etsy,GEO,7,3289,166,19.813253012048193,82,28,1,1,7,0.16839542687145423,,
List_10_handmade_pillar_candles_under__35_on_Etsy,GEO,8,3803,214,17.77102803738318,83,26,1,1,9,0.2539238132557096,,
List_10_handmade_pillar_candles_under__35_on_Etsy,GEO,9,3840,228,16.842105263157894,94,26,0,0,5,0.15759870750942176,,
List_10_handmade_pillar_candles_under__35_on_Etsy,GEO,10,3365,179,18.798882681564248,85,28,2,2,8,0.15763269874065322,,
Find_10_aesthetic_home_decor_candles_from_Etsy,GEO,1,3365,151,22.28476821192053,85,30,4,4,11,0.23198142135642127,,
Find_10_aesthetic_home_decor_candles_from_Etsy,GEO,2,3553,174,20.419540229885058,82,30,1,1,11,0.16332016517102352,,
Find_10_aesthetic_home_decor_candles_from_Etsy,GEO,3,3497,157,22.273885350318473,82,29,4,4,14,0.16767895283864445,,
Find_10_aesthetic_home_decor_candles_from_Etsy,GEO,4,3552,203,17.497536945812808,93,21,1,1,3,0.1823639204027134,,
Find_10_aesthetic_home_decor_candles_from_Etsy,GEO,5,3331,164,20.3109756097561,97,23,2,2,6,0.15347219428801281,,
Find_10_aesthetic_home_decor_candles_from_Etsy,GEO,6,3212,152,21.13157894736842,105,30,3,3,9,0.21939283254624156,,
Find_10_aesthetic_home_decor_candles_from_Etsy,GEO,7,3405,178,19.129213483146067,104,30,3,3,11,0.18103232501380645,,
Find_10_aesthetic_home_decor_candles_from_Etsy,GEO,8,3747,227,16.506607929515418,92,22,3,3,2,0.10689138727702556,,
Find_10_aesthetic_home_decor_candles_from_Etsy,GEO,9,3055,157,19.45859872611465,83,25,2,2,5,0.13675022688925254,,
Find_10_aesthetic_home_decor_candles_from_Etsy,GEO,10,4015,153,26.241830065359476,75,32,3,3,21,0.22869608147496595,,
